utc_timestamp,wind_onshore_generation,wind_onshore_installed_capacity,wind_onshore_capacity_factor,wind_offshore_generation,wind_offshore_installed_capacity,wind_offshore_capacity_factor,solar_photovoltaic_generation,solar_photovoltaic_installed_capacity,solar_photovoltaic_capacity_factor
2014-12-31 00:00:00+00:00,,4487.0885,,,1700.8,,,0.0,
2015-01-01 00:00:00+00:00,2577.083043478261,4487.0885,0.5743330098076427,1099.2513043478261,1700.8,0.6463142664321649,1.6495000000000002,0.0,1.6495000000000002
2015-01-02 00:00:00+00:00,2937.5970833333336,4487.0885,0.654677767851767,1076.8458333333333,1700.8,0.633140776889307,12.21125,0.0,12.21125
2015-01-03 00:00:00+00:00,2030.76625,4487.0885,0.45257994131383855,1162.8458333333333,1700.8,0.6837052171527125,14.653333333333334,0.0,14.653333333333334
2015-01-04 00:00:00+00:00,1453.8400000000001,4487.0885,0.32400519847112447,1075.6183333333333,1700.8,0.6324190576983381,25.732083333333332,0.0,25.732083333333332
2015-01-05 00:00:00+00:00,455.9241666666667,4487.0885,0.10160801746314269,322.575,1700.8,0.189660747883349,6.129583333333334,0.0,6.129583333333334
2015-01-06 00:00:00+00:00,1035.60625,4487.0885,0.23079692990231862,814.2525,1700.8,0.4787467662276576,2.395,0.0,2.395
2015-01-07 00:00:00+00:00,1304.2033333333334,4487.0885,0.29065692226336376,939.3545833333333,1700.8,0.5523016129664472,21.7375,0.0,21.7375
2015-01-08 00:00:00+00:00,2007.1216666666667,4487.0885,0.44731047017830533,1082.6283333333333,1700.8,0.6365406475384133,5.05625,0.0,5.05625
2015-01-09 00:00:00+00:00,2426.2620833333335,4487.0885,0.5407207999871929,1104.4616666666668,1700.8,0.649377743806836,7.129166666666666,0.0,7.129166666666666
2015-01-10 00:00:00+00:00,2046.6591666666666,4487.0885,0.4561218631338933,663.5308333333334,1700.8,0.3901286649419881,5.2175,0.0,5.2175
2015-01-11 00:00:00+00:00,2395.8016666666667,4487.0885,0.533932340908067,1004.3695833333333,1700.8,0.590527741846974,11.962083333333334,0.0,11.962083333333334
2015-01-12 00:00:00+00:00,2655.7287499999998,4487.0885,0.5918601226608301,1124.2854166666666,1700.8,0.6610332882565068,2.046666666666667,0.0,2.046666666666667
2015-01-13 00:00:00+00:00,1045.0391666666667,4487.0885,0.23289916538679076,924.33,1700.8,0.5434677798682973,5.1466666666666665,0.0,5.1466666666666665
2015-01-14 00:00:00+00:00,1426.4058333333332,4487.0885,0.31789117449618687,978.3870833333334,1700.8,0.5752511073220445,9.599583333333333,0.0,9.599583333333333
2015-01-15 00:00:00+00:00,2509.0066666666667,4487.0885,0.5591613953383506,1165.1699999999998,1700.8,0.6850717309501411,1.8208333333333335,0.0,1.8208333333333335
2015-01-16 00:00:00+00:00,2268.005,4487.0885,0.5054513633952172,1049.2429166666668,1700.8,0.6169114044371277,17.48375,0.0,17.48375
2015-01-17 00:00:00+00:00,1394.4954166666666,4487.0885,0.31077956600737133,941.5229166666667,1700.8,0.5535765032141737,26.66,0.0,26.66
2015-01-18 00:00:00+00:00,446.67,4487.0885,0.09954561850072714,463.58708333333334,1700.8,0.2725700160708686,8.155,0.0,8.155
2015-01-19 00:00:00+00:00,118.04291666666667,4487.0885,0.026307240578532533,195.5675,1700.8,0.114985595014111,6.32,0.0,6.32
2015-01-20 00:00:00+00:00,154.785,4487.0885,0.03449564233021034,310.59791666666666,1700.8,0.1826187186422076,4.020416666666667,0.0,4.020416666666667
2015-01-21 00:00:00+00:00,33.57041666666667,4487.0885,0.007481558847494688,35.45291666666667,1700.8,0.0208448475227344,9.113333333333333,0.0,9.113333333333333
2015-01-22 00:00:00+00:00,27.280416666666667,4487.0885,0.006079758994427382,30.212500000000002,1700.8,0.01776369943555974,14.236666666666666,0.0,14.236666666666666
2015-01-23 00:00:00+00:00,496.1820833333333,4487.0885,0.110579963674292,351.2825,1700.8,0.20653956961429917,11.9375,0.0,11.9375
2015-01-24 00:00:00+00:00,1263.9345833333334,4487.0885,0.2816825617175443,903.6895833333333,1700.8,0.5313320692223268,8.341666666666667,0.0,8.341666666666667
2015-01-25 00:00:00+00:00,446.64625,4487.0885,0.09954032553625809,344.1325,1700.8,0.20233566556914395,27.662916666666664,0.0,27.662916666666664
2015-01-26 00:00:00+00:00,1199.5595833333334,4487.0885,0.2673358422356353,916.9370833333332,1700.8,0.5391210508780182,3.5395833333333333,0.0,3.5395833333333333
2015-01-27 00:00:00+00:00,1012.1058333333334,4487.0885,0.22555958798970277,730.39125,1700.8,0.4294398224365004,37.39041666666667,0.0,37.39041666666667
2015-01-28 00:00:00+00:00,2187.1995833333335,4487.0885,0.48744293395000643,1107.5095833333332,1700.8,0.6511697926465977,2.7387499999999996,0.0,2.7387499999999996
2015-01-29 00:00:00+00:00,1302.7945833333333,4487.0885,0.29034296589722564,978.1191666666667,1700.8,0.5750935834117278,16.575833333333332,0.0,16.575833333333332
2015-01-30 00:00:00+00:00,131.77666666666667,4487.0885,0.029367966927032235,153.43625,1700.8,0.09021416392285984,11.719999999999999,0.0,11.719999999999999
2015-01-31 00:00:00+00:00,245.12208333333334,4487.0885,0.05462831484900138,435.7991666666667,1700.8,0.2562318712762622,20.914166666666667,0.0,20.914166666666667
2015-02-01 00:00:00+00:00,537.8316666666666,4487.0885,0.11986205903152271,774.2316666666667,1700.8,0.45521617278143617,21.0625,0.0,21.0625
2015-02-02 00:00:00+00:00,360.44666666666666,4487.0885,0.08032974314339168,556.86,1700.8,0.3274106302916275,9.537083333333333,0.0,9.537083333333333
2015-02-03 00:00:00+00:00,379.2608333333333,4487.0885,0.08452269959314003,467.08750000000003,1700.8,0.2746281161806209,8.2775,0.0,8.2775
